sample_id,cohort,partition,target_description,ground_truth_object_id,initial_state_index,input_sha256,localization_sha256,condition,model,provider,generated_output_text,choice,predicted_object_id,explanation,explanation_word_count,format_valid,decision_tokens,decision_token_count,output_token_count,raw_log_probability,raw_sequence_likelihood,decision_character_span,candidate_map,correct,image_sha256,request_sha256,response_path,response_sha256,score_type
task_02_salad_dressing_state_06,additional_states,calibration,salad dressing,object_003,6,2e1930bdf4978b9da8c8ebefdb333af2a4ad868b04cbde9bc36ba4a995b5fc6b,dd91c8de6ba4fca0c10b90bc3585a812ba9f42e555fbde46c82cf2c0e7798988,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The label on the bottle clearly reads ""Ranch Dressing,"" indicating it is salad dressing.",C,object_003,"The label on the bottle clearly reads ""Ranch Dressing,"" indicating it is salad dressing.",14,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,20,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,32ce55dce8a73361ca74bdbe219018de7e8f04bf703996037f85afcda5dbcf68,681659724379e4ff0ec7ce38f4d18d27b34b7b7c559b2ac199c855e8ef8a48a2,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_02_salad_dressing_state_06_label_then_evidence.json,440c1d3f720cad437d755abc822c557280c60869309e1f7a6de1338c2f15d4e1,raw_label_likelihood
task_02_salad_dressing_state_07,additional_states,calibration,salad dressing,object_003,7,f09a0e0e2289c6022b3897d2c9aa6022fba4dc1784359da51aa7330662ec974c,1b6e2ba8a7e77063e988957b16ae2b8491643ed8e2619b28a8d829b011ec81e1,label_only,gpt-4.1-mini-2025-04-14,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,22c718aef7b9a631b1926bcc4eaccefc5c3a9b77509dafdaa8bf2b71b3436a52,259eef60a674b567fafa005b98baab628a61b45bfbae28df273a758a4b8e1613,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_02_salad_dressing_state_07_label_only.json,99f06b3b787bba257573d16d77981e9d0f68387b6496813c3618cda983362122,raw_label_likelihood
task_02_salad_dressing_state_07,additional_states,calibration,salad dressing,object_003,7,f09a0e0e2289c6022b3897d2c9aa6022fba4dc1784359da51aa7330662ec974c,1b6e2ba8a7e77063e988957b16ae2b8491643ed8e2619b28a8d829b011ec81e1,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The label on the bottle clearly reads ""Ranch Dressing,"" indicating it is salad dressing.",C,object_003,"The label on the bottle clearly reads ""Ranch Dressing,"" indicating it is salad dressing.",14,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,20,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,22c718aef7b9a631b1926bcc4eaccefc5c3a9b77509dafdaa8bf2b71b3436a52,ab93c371723a799f5c4fdff31360645f27fe1b4f9c067d91980301abab537951,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_02_salad_dressing_state_07_label_then_evidence.json,43b2a9f6d277625e69ee9586c1b3350dbcd7ed3a0ddc43dc9097c7b15c677a36,raw_label_likelihood
task_02_salad_dressing_state_08,additional_states,calibration,salad dressing,object_003,8,dfb5427a59744c001aafc90131f12ff7c0fee3162b3cda6d2910a608f49f769b,7ce3b7469dc6d1375725941076cccf44cd966296672736e50dae4e1f9a9e7444,label_only,gpt-4.1-mini-2025-04-14,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":-1.9361264946837764e-07}]",1,1,-1.9361264946837764e-07,0.9999998063873693,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,bd1a4abfa3cf02ab2cf563a733f92f166e7937b7d055ee001bec6119d0af6489,fa6cdc1c4ecc0dfdce0a9db079f35808c7913a2fc943aae44d0521e533fc8305,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_02_salad_dressing_state_08_label_only.json,36496d05c7f8373ed960533e155a968424121294396f978718a677549bf81648,raw_label_likelihood
task_02_salad_dressing_state_08,additional_states,calibration,salad dressing,object_003,8,dfb5427a59744c001aafc90131f12ff7c0fee3162b3cda6d2910a608f49f769b,7ce3b7469dc6d1375725941076cccf44cd966296672736e50dae4e1f9a9e7444,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The label on the bottle clearly reads ""Ranch Dressing,"" indicating it is salad dressing.",C,object_003,"The label on the bottle clearly reads ""Ranch Dressing,"" indicating it is salad dressing.",14,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,20,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,bd1a4abfa3cf02ab2cf563a733f92f166e7937b7d055ee001bec6119d0af6489,3f7eb9737dc8d8546395f10c977f4f2cc35f1d190c06307bd6bf0f324fac1770,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_02_salad_dressing_state_08_label_then_evidence.json,4640c46786d9547af7c48fe3a88d326e1272c6121394c308a2238a678dfef073,raw_label_likelihood
task_02_salad_dressing_state_09,additional_states,calibration,salad dressing,object_003,9,679d7530d9f67eee27d62401d34ed8ffdcd37bda3dc966eeea04dc299bdfe752,fa242eda2e74a8be6a861e5fd19724431435384af92a5d5b7bf87bb4828d6985,label_only,gpt-4.1-mini-2025-04-14,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":-4.320199877838604e-07}]",1,1,-4.320199877838604e-07,0.9999995679801056,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,ca3ec44adff7b8dedf716e050f40c2d770a2f4830560c4ebd22fca8bd569e295,df41459aa1eba8dde66b147f0fd1a2006409caf26084ebbf477ad3681c3b3e2f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_02_salad_dressing_state_09_label_only.json,9cf83fe029386317a507535a97acbaf3b2c0729b7ebd93a8fec97a3eb4f21811,raw_label_likelihood
task_02_salad_dressing_state_09,additional_states,calibration,salad dressing,object_003,9,679d7530d9f67eee27d62401d34ed8ffdcd37bda3dc966eeea04dc299bdfe752,fa242eda2e74a8be6a861e5fd19724431435384af92a5d5b7bf87bb4828d6985,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The label on the bottle clearly reads ""Ranch Dressing,"" indicating it is salad dressing.",C,object_003,"The label on the bottle clearly reads ""Ranch Dressing,"" indicating it is salad dressing.",14,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,20,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,ca3ec44adff7b8dedf716e050f40c2d770a2f4830560c4ebd22fca8bd569e295,f23fe215f9a2c7f8f7b3053312b24e80bfa8927057eeffe220ce32d5798f169a,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_02_salad_dressing_state_09_label_then_evidence.json,8dc9afa5c3905d31fd4e792b09c3438557666f12f3df560f031e49e5f3e8f9a8,raw_label_likelihood
task_02_salad_dressing_state_10,additional_states,calibration,salad dressing,object_003,10,27cc8e3546067389b33989a757c2695d62c2ae3090860d132121e95551e3b6ea,f8bbb696e2460450eaa76edd41c3fffca34d6a776d194d8f42761754edf4657e,label_only,gpt-4.1-mini-2025-04-14,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":-3.128163257315464e-07}]",1,1,-3.128163257315464e-07,0.9999996871837232,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,14a730b089b747c0e8c79b7b5d54206edcd14042ad4372a5752b6bfa8960c50b,c045d3ec7c1be83bbfa998639a4f664bddcb54cbeb24c9bc056f2a453ec43fe7,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_02_salad_dressing_state_10_label_only.json,920e7a1073b0be799bcc239a33f8de280e37dda3ccb9e6e5888280e6b467cd9f,raw_label_likelihood
task_02_salad_dressing_state_10,additional_states,calibration,salad dressing,object_003,10,27cc8e3546067389b33989a757c2695d62c2ae3090860d132121e95551e3b6ea,f8bbb696e2460450eaa76edd41c3fffca34d6a776d194d8f42761754edf4657e,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The bottle is labeled ""Ranch Dressing,"" which is a type of salad dressing.",C,object_003,"The bottle is labeled ""Ranch Dressing,"" which is a type of salad dressing.",13,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,19,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,14a730b089b747c0e8c79b7b5d54206edcd14042ad4372a5752b6bfa8960c50b,544a5579727d231dfb48183dea016ac056cbdf3b3eaaf8819686ff56ee12c3b2,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_02_salad_dressing_state_10_label_then_evidence.json,ff730ee7faab87e6250fe337afac91b734df144addd9b5b9561373642299ad9c,raw_label_likelihood
task_03_bbq_sauce_state_01,additional_states,calibration,bbq sauce,object_005,1,4b89920fef941809c46068dd6f90fe1f0770c9d04141453d8bfc562faca4f738,a5c0d36ba7914ea882e6ad0b493be3eb1236cbd34bf5975f28121cba5d8dc4a9,label_only,gpt-4.1-mini-2025-04-14,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,a79297225a23526c49970b9dd8011ff4c3a22e7b05f7d8e3101a40c42cb8a243,fe0a4721a6b40cdd24b86e2a167649e65db49a3d8b4d582ac67da150b0daf226,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_01_label_only.json,4bc9ed8f91a79832bc97d7b479713c4577b0a35926e143b189c289902fe37049,raw_label_likelihood
task_03_bbq_sauce_state_01,additional_states,calibration,bbq sauce,object_005,1,4b89920fef941809c46068dd6f90fe1f0770c9d04141453d8bfc562faca4f738,a5c0d36ba7914ea882e6ad0b493be3eb1236cbd34bf5975f28121cba5d8dc4a9,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"E
The label on this bottle clearly reads ""BBQ Sauce"" with a red cap and brown bottle.",E,object_005,"The label on this bottle clearly reads ""BBQ Sauce"" with a red cap and brown bottle.",16,True,"[{""index"":0,""token"":""E"",""logprob"":-2.935296834039036e-06}]",1,22,-2.935296834039036e-06,0.999997064707474,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,a79297225a23526c49970b9dd8011ff4c3a22e7b05f7d8e3101a40c42cb8a243,5ee87ee4c438b61d2135f6bcef7d23337da71f43ec83d04bbc32b023d1f39312,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_01_label_then_evidence.json,24ffe24e5d492ac59704ad4564d35a78f23fad210a1b0f7721898046d8342e72,raw_label_likelihood
task_03_bbq_sauce_state_02,additional_states,calibration,bbq sauce,object_005,2,cdd7b5d6a4bb69b48bdc6e92d0092a9f9dc47ad2d873faabb78405bfec0e1006,9b4e6fa4b56b1c6a4686920ce25cec2007e3f4e1af18de413b70e3e62ab1064b,label_only,gpt-4.1-mini-2025-04-14,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2bafd51bec4a17694d836b7ee2edf397fdc78fe8666efca7c72b20584252ecfe,2585dab2fe940afcea08c206d6643f0c08fac0469c1412ef5f2aead489bf673f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_02_label_only.json,a26a011365e30f021988f46411f6ec06438741387cd98e7978079b6dde889236,raw_label_likelihood
task_03_bbq_sauce_state_02,additional_states,calibration,bbq sauce,object_005,2,cdd7b5d6a4bb69b48bdc6e92d0092a9f9dc47ad2d873faabb78405bfec0e1006,9b4e6fa4b56b1c6a4686920ce25cec2007e3f4e1af18de413b70e3e62ab1064b,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"F
The label on this bottle clearly reads ""BBQ Sauce"" in red and yellow text.",F,object_006,"The label on this bottle clearly reads ""BBQ Sauce"" in red and yellow text.",14,True,"[{""index"":0,""token"":""F"",""logprob"":-9.615255839889869e-05}]",1,20,-9.615255839889869e-05,0.9999038520641101,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,2bafd51bec4a17694d836b7ee2edf397fdc78fe8666efca7c72b20584252ecfe,8223209ec854d473984df47b10e87e0323eb0a9103fe45b8b66998ba879bb35c,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_02_label_then_evidence.json,566eb8b6530e0b639a238cbaf80f2bb345f9eab564fd20f6235b5b906737a03d,raw_label_likelihood
task_03_bbq_sauce_state_03,additional_states,calibration,bbq sauce,object_005,3,26d000f160b0106af0c87873c071b24c5950b11f26304a6e86506341c0171fd0,61436b9a1cebea814e53bb83dea8d6d3b6482ece5a0860386d6e3a2e560c8067,label_only,gpt-4.1-mini-2025-04-14,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,749827646af1bbbe35d2d0aa2e2525107a6e076b1948a6db59c6a2ded20abe23,a1bc6693a5f2941443540d56571e64e4bd1fc4def1a593bacf12bb22815eef22,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_03_label_only.json,9117daa6a28d86549719ddfaf06e80ef371fa913f5bc5ebd64897b01d490c809,raw_label_likelihood
task_03_bbq_sauce_state_03,additional_states,calibration,bbq sauce,object_005,3,26d000f160b0106af0c87873c071b24c5950b11f26304a6e86506341c0171fd0,61436b9a1cebea814e53bb83dea8d6d3b6482ece5a0860386d6e3a2e560c8067,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"E
The label on this bottle clearly reads ""BBQ Sauce"" with a red cap and brown bottle.",E,object_005,"The label on this bottle clearly reads ""BBQ Sauce"" with a red cap and brown bottle.",16,True,"[{""index"":0,""token"":""E"",""logprob"":0.0}]",1,22,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,749827646af1bbbe35d2d0aa2e2525107a6e076b1948a6db59c6a2ded20abe23,47a5266da3a158c06af390e3c2a064c581da7f101208fd91a452d7586906746e,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_03_label_then_evidence.json,8f58d5b51138d3fe41a7cce69baad44c8e5b65c2514c6f52b0c3dbbf2fa81162,raw_label_likelihood
task_03_bbq_sauce_state_04,additional_states,calibration,bbq sauce,object_005,4,998522167272bd8fe3d15c42d6947dfc326ff3ba42945acb9fbadca4902bd1db,a67c453e586685dd0afa822688ae522b5fdc12d56b2d15f513744bbc5b05cfbb,label_only,gpt-4.1-mini-2025-04-14,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,8fc1613cb4a2fbad6d3191179e2ee8a8fd113311e7bcab838c82e5af1673ea9a,1a05cdc49bb6e9c5bdb9fe290731b7721df44e6fa9795cf8c57c747e6e3aef3e,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_04_label_only.json,6e640838beb58ed5ddd548d4567de8a29f073b4b14c0fc229a33e28e3dfc29c1,raw_label_likelihood
task_03_bbq_sauce_state_04,additional_states,calibration,bbq sauce,object_005,4,998522167272bd8fe3d15c42d6947dfc326ff3ba42945acb9fbadca4902bd1db,a67c453e586685dd0afa822688ae522b5fdc12d56b2d15f513744bbc5b05cfbb,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"E
The label on this bottle clearly reads ""BBQ Sauce"" with a red and yellow design.",E,object_005,"The label on this bottle clearly reads ""BBQ Sauce"" with a red and yellow design.",15,True,"[{""index"":0,""token"":""E"",""logprob"":0.0}]",1,21,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,8fc1613cb4a2fbad6d3191179e2ee8a8fd113311e7bcab838c82e5af1673ea9a,29385438ee164c3c775907d295736af6db9e7d71b6ab6fbb6bb1f1628285c44a,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_04_label_then_evidence.json,ddc0a6f8337de106b7de25ea7493ad0ed5678069ba078943f3ed9bc57e30be71,raw_label_likelihood
task_03_bbq_sauce_state_05,additional_states,calibration,bbq sauce,object_005,5,5d256dfa4c4d805437914c415dda9d0ad3ef3306b5125f2e8e518033a9fa47ce,0b3c464b50649b788752213a77c1c7a94e7e2cb9803d5b1873990bbca141bce1,label_only,gpt-4.1-mini-2025-04-14,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,9f8f1f7a69fcf08e7e9104faf110cd580540bf0b547500ba071e7be135652015,08dcb23838a7c16c75fdedc788e199ef66765cacef548f52df5ffd6175a31203,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_05_label_only.json,21743d34c20884046a7081ec43c7dfbb29f35f1c74c00c5d1bf43ff7817a3c73,raw_label_likelihood
task_03_bbq_sauce_state_05,additional_states,calibration,bbq sauce,object_005,5,5d256dfa4c4d805437914c415dda9d0ad3ef3306b5125f2e8e518033a9fa47ce,0b3c464b50649b788752213a77c1c7a94e7e2cb9803d5b1873990bbca141bce1,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"E
The label on this bottle clearly reads ""BBQ Sauce"" in yellow and red colors.",E,object_005,"The label on this bottle clearly reads ""BBQ Sauce"" in yellow and red colors.",14,True,"[{""index"":0,""token"":""E"",""logprob"":-1.8624639324116288e-06}]",1,20,-1.8624639324116288e-06,0.999998137537802,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,9f8f1f7a69fcf08e7e9104faf110cd580540bf0b547500ba071e7be135652015,2c3fa27963a43615851e924fa264eb28909dc228e80f284667bdb98c01d86e0a,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_05_label_then_evidence.json,3ad7827a2fa833b3c42b0ed064d1d6f7a4d1e8df37f918e0df0cf9e233399897,raw_label_likelihood
task_03_bbq_sauce_state_06,additional_states,calibration,bbq sauce,object_005,6,045a0fd7f233bc0119d3add7b9729f2a8f0525b131240a131d76c680d5d329ad,041131e6a08efde9e4624f68950d17ac2d9d5be35fe0ea20a9d06c0660ab09eb,label_only,gpt-4.1-mini-2025-04-14,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,759e31819510f53d33f3ab18a682e83dfa14047ad626a520d993fcb95ceab6a0,e6f505fb728e624fd7c792c0f29053a8bb97d01bd475809b49c0a0fd80105f77,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_03_bbq_sauce_state_06_label_only.json,f4179ee58500f8109784672ecff517b4f316ed858113350f833076403e5c622a,raw_label_likelihood
