model,state,target,target_family,posthoc_identity,observed_family,same_family,own_object_match,assisted_fallback,baseline_answer,baseline_response_file,baseline_p_A,baseline_p_A_lower,baseline_p_A_upper,baseline_p_C,baseline_p_C_lower,baseline_p_C_upper,ablation_answer,ablation_response_file,ablation_p_A,ablation_p_A_lower,ablation_p_A_upper,ablation_p_C,ablation_p_C_lower,ablation_p_C_upper,p_A_change_lower,p_A_change_upper
qwen3.5:4b,state_202,USB_Male,USB_Male,RGOCG16-50_16mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/USB_Male/RGOCG16-50_16mm.json,0.10754391381195821,0.10754391381195821,0.10754391381195821,0.8167092760469756,0.8167092760469756,0.8167092760469756,C,qwen3.5-4b/responses/state_202/USB_Male/RGOCG16-50_16mm.json,0.039289412682741776,0.039289412682741776,0.039289412682741776,0.8260403891837427,0.8260403891837427,0.8260403891837427,-0.06825450112921644,-0.06825450112921644
qwen3.5:4b,state_202,DSUB_Male,DSUB_Male,RGOCG16-50_16mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/DSUB_Male/RGOCG16-50_16mm.json,0.1335556546152817,0.1335556546152817,0.1335556546152817,0.7216054129270616,0.7216054129270616,0.7216054129270616,C,qwen3.5-4b/responses/state_202/DSUB_Male/RGOCG16-50_16mm.json,0.036921045183599496,0.036921045183599496,0.036921045183599496,0.8941073443755575,0.8941073443755575,0.8941073443755575,-0.09663460943168221,-0.09663460943168221
qwen3.5:4b,state_202,Gear_Large,gear,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Large/RGOCG12-50_12mm.json,0.05239171578376944,0.05239171578376944,0.05239171578376944,0.8206909312431342,0.8206909312431342,0.8206909312431342,C,qwen3.5-4b/responses/state_202/Gear_Large/RGOCG12-50_12mm.json,0.0456193928572799,0.0456193928572799,0.0456193928572799,0.8948867335490979,0.8948867335490979,0.8948867335490979,-0.006772322926489535,-0.006772322926489535
qwen3.5:4b,state_202,Gear_Medium,gear,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Medium/RGOCG12-50_12mm.json,0.06894316504293956,0.06894316504293956,0.06894316504293956,0.826540949286202,0.826540949286202,0.826540949286202,C,qwen3.5-4b/responses/state_202/Gear_Medium/RGOCG12-50_12mm.json,0.0456193928572799,0.0456193928572799,0.0456193928572799,0.8948867335490979,0.8948867335490979,0.8948867335490979,-0.023323772185659654,-0.023323772185659654
qwen3.5:4b,state_202,Gear_Small,gear,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Small/RGOCG12-50_12mm.json,0.06146205718822764,0.06146205718822764,0.06146205718822764,0.8100470262457955,0.8100470262457955,0.8100470262457955,C,qwen3.5-4b/responses/state_202/Gear_Small/RGOCG12-50_12mm.json,0.0456193928572799,0.0456193928572799,0.0456193928572799,0.8948867335490979,0.8948867335490979,0.8948867335490979,-0.01584266433094774,-0.01584266433094774
qwen3.5:4b,state_202,Waterproof_Male,Waterproof_Male,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Waterproof_Male/RGOCG12-50_12mm.json,0.09893004123472907,0.09893004123472907,0.09893004123472907,0.780797419858496,0.780797419858496,0.780797419858496,C,qwen3.5-4b/responses/state_202/Waterproof_Male/RGOCG12-50_12mm.json,0.07051091270072891,0.07051091270072891,0.07051091270072891,0.8305019734781347,0.8305019734781347,0.8305019734781347,-0.02841912853400015,-0.02841912853400015
qwen3.5:4b,state_202,M12_Hex_Nut,hex_nut,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/M12_Hex_Nut/RGOCG12-50_12mm.json,0.07754349789758695,0.07754349789758695,0.07754349789758695,0.816368516471657,0.816368516471657,0.816368516471657,C,qwen3.5-4b/responses/state_202/M12_Hex_Nut/RGOCG12-50_12mm.json,0.04117556943369449,0.04117556943369449,0.04117556943369449,0.789321840589829,0.789321840589829,0.789321840589829,-0.03636792846389246,-0.03636792846389246
qwen3.5:4b,state_202,M16_Hex_Nut,hex_nut,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/M16_Hex_Nut/RGOCG12-50_12mm.json,0.10955098485999543,0.10955098485999543,0.10955098485999543,0.8082165689499154,0.8082165689499154,0.8082165689499154,C,qwen3.5-4b/responses/state_202/M16_Hex_Nut/RGOCG12-50_12mm.json,0.04117556943369449,0.04117556943369449,0.04117556943369449,0.789321840589829,0.789321840589829,0.789321840589829,-0.06837541542630093,-0.06837541542630093
qwen3.5:4b,state_202,RGOCG16-50_16mm,round_pin,RGOCG12-50_12mm,round_pin,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.8295634431339391,0.8295634431339391,0.8295634431339391,0.11800616121962443,0.11800616121962443,0.11800616121962443,A,qwen3.5-4b/responses/state_202/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.9117690342043975,0.9117690342043975,0.9117690342043975,0.05382857510113824,0.05382857510113824,0.05382857510113824,0.08220559107045833,0.08220559107045833
qwen3.5:4b,state_202,RGOCG12-50_12mm,round_pin,RGOCG12-50_12mm,round_pin,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.7724974840791579,0.7724974840791579,0.7724974840791579,0.1758969259792609,0.1758969259792609,0.1758969259792609,A,qwen3.5-4b/responses/state_202/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.9117690342043975,0.9117690342043975,0.9117690342043975,0.05382857510113824,0.05382857510113824,0.05382857510113824,0.13927155012523962,0.13927155012523962
qwen3.5:4b,state_202,RGOCG8-50_8mm,round_pin,RGOCG12-50_12mm,round_pin,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.8063648341658578,0.8063648341658578,0.8063648341658578,0.14228001802386067,0.14228001802386067,0.14228001802386067,A,qwen3.5-4b/responses/state_202/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.9117690342043975,0.9117690342043975,0.9117690342043975,0.05382857510113824,0.05382857510113824,0.05382857510113824,0.10540420003853967,0.10540420003853967
qwen3.5:4b,state_202,USB_Male,USB_Male,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/USB_Male/RGOCG12-50_12mm.json,0.15295746165398366,0.15295746165398366,0.15295746165398366,0.7727773237816246,0.7727773237816246,0.7727773237816246,C,qwen3.5-4b/responses/state_202/USB_Male/RGOCG12-50_12mm.json,0.046625417104896816,0.046625417104896816,0.046625417104896816,0.7812611456467475,0.7812611456467475,0.7812611456467475,-0.10633204454908685,-0.10633204454908685
qwen3.5:4b,state_202,DSUB_Male,DSUB_Male,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/DSUB_Male/RGOCG12-50_12mm.json,0.19601374705776098,0.19601374705776098,0.19601374705776098,0.6818077473908066,0.6818077473908066,0.6818077473908066,C,qwen3.5-4b/responses/state_202/DSUB_Male/RGOCG12-50_12mm.json,0.03257077028976055,0.03257077028976055,0.03257077028976055,0.9118810271269094,0.9118810271269094,0.9118810271269094,-0.16344297676800043,-0.16344297676800043
qwen3.5:4b,state_202,Gear_Large,gear,RGOCG8-50_8mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Large/RGOCG8-50_8mm.json,0.08162170521767839,0.08162170521767839,0.08162170521767839,0.8468285258765149,0.8468285258765149,0.8468285258765149,C,qwen3.5-4b/responses/state_202/Gear_Large/RGOCG8-50_8mm.json,0.036652113352163666,0.036652113352163666,0.036652113352163666,0.9221201551450381,0.9221201551450381,0.9221201551450381,-0.044969591865514726,-0.044969591865514726
qwen3.5:4b,state_202,Gear_Medium,gear,RGOCG8-50_8mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Medium/RGOCG8-50_8mm.json,0.07087534107897284,0.07087534107897284,0.07087534107897284,0.8612081462179705,0.8612081462179705,0.8612081462179705,C,qwen3.5-4b/responses/state_202/Gear_Medium/RGOCG8-50_8mm.json,0.036652113352163666,0.036652113352163666,0.036652113352163666,0.9221201551450381,0.9221201551450381,0.9221201551450381,-0.03422322772680917,-0.03422322772680917
qwen3.5:4b,state_202,Gear_Small,gear,RGOCG8-50_8mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Small/RGOCG8-50_8mm.json,0.0630397721035718,0.0630397721035718,0.0630397721035718,0.8675358247063486,0.8675358247063486,0.8675358247063486,C,qwen3.5-4b/responses/state_202/Gear_Small/RGOCG8-50_8mm.json,0.036652113352163666,0.036652113352163666,0.036652113352163666,0.9221201551450381,0.9221201551450381,0.9221201551450381,-0.02638765875140813,-0.02638765875140813
qwen3.5:4b,state_202,Waterproof_Male,Waterproof_Male,RGOCG8-50_8mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Waterproof_Male/RGOCG8-50_8mm.json,0.16353923894135286,0.16353923894135286,0.16353923894135286,0.7280930257623512,0.7280930257623512,0.7280930257623512,C,qwen3.5-4b/responses/state_202/Waterproof_Male/RGOCG8-50_8mm.json,0.06122638053558513,0.06122638053558513,0.06122638053558513,0.8832223436449332,0.8832223436449332,0.8832223436449332,-0.10231285840576773,-0.10231285840576773
qwen3.5:4b,state_202,M12_Hex_Nut,hex_nut,RGOCG8-50_8mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/M12_Hex_Nut/RGOCG8-50_8mm.json,0.07762050086086798,0.07762050086086798,0.07762050086086798,0.8806789569611234,0.8806789569611234,0.8806789569611234,C,qwen3.5-4b/responses/state_202/M12_Hex_Nut/RGOCG8-50_8mm.json,0.04149669296816944,0.04149669296816944,0.04149669296816944,0.8708747081254566,0.8708747081254566,0.8708747081254566,-0.03612380789269854,-0.03612380789269854
qwen3.5:4b,state_202,M16_Hex_Nut,hex_nut,RGOCG8-50_8mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/M16_Hex_Nut/RGOCG8-50_8mm.json,0.08332798698474346,0.08332798698474346,0.08332798698474346,0.8691275726906111,0.8691275726906111,0.8691275726906111,C,qwen3.5-4b/responses/state_202/M16_Hex_Nut/RGOCG8-50_8mm.json,0.04149669296816944,0.04149669296816944,0.04149669296816944,0.8708747081254566,0.8708747081254566,0.8708747081254566,-0.04183129401657402,-0.04183129401657402
qwen3.5:4b,state_202,RGOCG16-50_16mm,round_pin,RGOCG8-50_8mm,round_pin,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/RGOCG16-50_16mm/RGOCG8-50_8mm.json,0.7539055401873733,0.7539055401873733,0.7539055401873733,0.2025659873884238,0.2025659873884238,0.2025659873884238,A,qwen3.5-4b/responses/state_202/RGOCG16-50_16mm/RGOCG8-50_8mm.json,0.9107787014234323,0.9107787014234323,0.9107787014234323,0.055316775085515676,0.055316775085515676,0.055316775085515676,0.156873161236059,0.156873161236059
qwen3.5:4b,state_202,RGOCG12-50_12mm,round_pin,RGOCG8-50_8mm,round_pin,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/RGOCG12-50_12mm/RGOCG8-50_8mm.json,0.6929019766695945,0.6929019766695945,0.6929019766695945,0.2593084991394083,0.2593084991394083,0.2593084991394083,A,qwen3.5-4b/responses/state_202/RGOCG12-50_12mm/RGOCG8-50_8mm.json,0.9107787014234323,0.9107787014234323,0.9107787014234323,0.055316775085515676,0.055316775085515676,0.055316775085515676,0.2178767247538378,0.2178767247538378
qwen3.5:4b,state_202,RGOCG8-50_8mm,round_pin,RGOCG8-50_8mm,round_pin,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/RGOCG8-50_8mm/RGOCG8-50_8mm.json,0.7338775387336851,0.7338775387336851,0.7338775387336851,0.2153934485622864,0.2153934485622864,0.2153934485622864,A,qwen3.5-4b/responses/state_202/RGOCG8-50_8mm/RGOCG8-50_8mm.json,0.9107787014234323,0.9107787014234323,0.9107787014234323,0.055316775085515676,0.055316775085515676,0.055316775085515676,0.1769011626897472,0.1769011626897472
qwen3.5:4b,state_202,USB_Male,USB_Male,RGOCG8-50_8mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/USB_Male/RGOCG8-50_8mm.json,0.11485589268129356,0.11485589268129356,0.11485589268129356,0.8179065041875585,0.8179065041875585,0.8179065041875585,C,qwen3.5-4b/responses/state_202/USB_Male/RGOCG8-50_8mm.json,0.04164209586784142,0.04164209586784142,0.04164209586784142,0.8311907667671158,0.8311907667671158,0.8311907667671158,-0.07321379681345214,-0.07321379681345214
qwen3.5:4b,state_202,DSUB_Male,DSUB_Male,RGOCG8-50_8mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/DSUB_Male/RGOCG8-50_8mm.json,0.1520921828973258,0.1520921828973258,0.1520921828973258,0.6849806344469584,0.6849806344469584,0.6849806344469584,C,qwen3.5-4b/responses/state_202/DSUB_Male/RGOCG8-50_8mm.json,0.03163149189854026,0.03163149189854026,0.03163149189854026,0.9388629210068403,0.9388629210068403,0.9388629210068403,-0.12046069099878554,-0.12046069099878554
qwen3.5:4b,state_202,Gear_Large,gear,USB_Male,USB_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Large/USB_Male.json,0.013721763826416529,0.013721763826416529,0.013721763826416529,0.12463274937627146,0.12463274937627146,0.12463274937627146,C,qwen3.5-4b/responses/state_202/Gear_Large/USB_Male.json,0.01816587111041678,0.01816587111041678,0.01816587111041678,0.7633211561406031,0.7633211561406031,0.7633211561406031,0.004444107284000251,0.004444107284000251
qwen3.5:4b,state_202,Gear_Medium,gear,USB_Male,USB_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Medium/USB_Male.json,0.027701692979373048,0.027701692979373048,0.027701692979373048,0.3411829021650444,0.3411829021650444,0.3411829021650444,C,qwen3.5-4b/responses/state_202/Gear_Medium/USB_Male.json,0.01816587111041678,0.01816587111041678,0.01816587111041678,0.7633211561406031,0.7633211561406031,0.7633211561406031,-0.009535821868956268,-0.009535821868956268
qwen3.5:4b,state_202,Gear_Small,gear,USB_Male,USB_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Small/USB_Male.json,0.01606486512929442,0.01606486512929442,0.01606486512929442,0.24770957793419035,0.24770957793419035,0.24770957793419035,C,qwen3.5-4b/responses/state_202/Gear_Small/USB_Male.json,0.01816587111041678,0.01816587111041678,0.01816587111041678,0.7633211561406031,0.7633211561406031,0.7633211561406031,0.00210100598112236,0.00210100598112236
qwen3.5:4b,state_202,Waterproof_Male,Waterproof_Male,USB_Male,USB_Male,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Waterproof_Male/USB_Male.json,0.5608652113712705,0.5608652113712705,0.5608652113712705,0.20847486885687147,0.20847486885687147,0.20847486885687147,B,qwen3.5-4b/responses/state_202/Waterproof_Male/USB_Male.json,0.3962165306373739,0.3962165306373739,0.3962165306373739,0.13151444292014006,0.13151444292014006,0.13151444292014006,-0.16464868073389666,-0.16464868073389666
qwen3.5:4b,state_202,M12_Hex_Nut,hex_nut,USB_Male,USB_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/M12_Hex_Nut/USB_Male.json,0.07203483487835265,0.07203483487835265,0.07203483487835265,0.4467648735660147,0.4467648735660147,0.4467648735660147,C,qwen3.5-4b/responses/state_202/M12_Hex_Nut/USB_Male.json,0.03567403870910953,0.03567403870910953,0.03567403870910953,0.7619302246330127,0.7619302246330127,0.7619302246330127,-0.03636079616924311,-0.03636079616924311
qwen3.5:4b,state_202,M16_Hex_Nut,hex_nut,USB_Male,USB_Male,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/M16_Hex_Nut/USB_Male.json,0.05585409759882639,0.05585409759882639,0.05585409759882639,0.594312301888321,0.594312301888321,0.594312301888321,C,qwen3.5-4b/responses/state_202/M16_Hex_Nut/USB_Male.json,0.03567403870910953,0.03567403870910953,0.03567403870910953,0.7619302246330127,0.7619302246330127,0.7619302246330127,-0.020180058889716856,-0.020180058889716856
qwen3.5:4b,state_202,RGOCG16-50_16mm,round_pin,USB_Male,USB_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/RGOCG16-50_16mm/USB_Male.json,0.1494493700303716,0.1494493700303716,0.1494493700303716,0.35192031569578064,0.35192031569578064,0.35192031569578064,B,qwen3.5-4b/responses/state_202/RGOCG16-50_16mm/USB_Male.json,0.24768459742061796,0.24768459742061796,0.24768459742061796,0.29955550842811357,0.29955550842811357,0.29955550842811357,0.09823522739024637,0.09823522739024637
qwen3.5:4b,state_202,RGOCG12-50_12mm,round_pin,USB_Male,USB_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/RGOCG12-50_12mm/USB_Male.json,0.13606056897302282,0.13606056897302282,0.13606056897302282,0.3462070824558091,0.3462070824558091,0.3462070824558091,B,qwen3.5-4b/responses/state_202/RGOCG12-50_12mm/USB_Male.json,0.24768459742061796,0.24768459742061796,0.24768459742061796,0.29955550842811357,0.29955550842811357,0.29955550842811357,0.11162402844759514,0.11162402844759514
qwen3.5:4b,state_202,RGOCG8-50_8mm,round_pin,USB_Male,USB_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/RGOCG8-50_8mm/USB_Male.json,0.11527870782203944,0.11527870782203944,0.11527870782203944,0.2999149287517857,0.2999149287517857,0.2999149287517857,B,qwen3.5-4b/responses/state_202/RGOCG8-50_8mm/USB_Male.json,0.24768459742061796,0.24768459742061796,0.24768459742061796,0.29955550842811357,0.29955550842811357,0.29955550842811357,0.13240588959857852,0.13240588959857852
qwen3.5:4b,state_202,USB_Male,USB_Male,USB_Male,USB_Male,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/USB_Male/USB_Male.json,0.889730987512076,0.889730987512076,0.889730987512076,0.04887341036356972,0.04887341036356972,0.04887341036356972,A,qwen3.5-4b/responses/state_202/USB_Male/USB_Male.json,0.9012398731141236,0.9012398731141236,0.9012398731141236,0.02452696723496377,0.02452696723496377,0.02452696723496377,0.011508885602047547,0.011508885602047547
qwen3.5:4b,state_202,DSUB_Male,DSUB_Male,USB_Male,USB_Male,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/DSUB_Male/USB_Male.json,0.6141752073350786,0.6141752073350786,0.6141752073350786,0.14704457800689882,0.14704457800689882,0.14704457800689882,A,qwen3.5-4b/responses/state_202/DSUB_Male/USB_Male.json,0.7537263107066036,0.7537263107066036,0.7537263107066036,0.0649026633015583,0.0649026633015583,0.0649026633015583,0.139551103371525,0.139551103371525
qwen3.5:4b,state_202,Gear_Large,gear,DSUB_Male,DSUB_Male,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Large/DSUB_Male.json,0.02571978944791342,0.02571978944791342,0.02571978944791342,0.4944042723006964,0.4944042723006964,0.4944042723006964,C,qwen3.5-4b/responses/state_202/Gear_Large/DSUB_Male.json,0.02605790154217645,0.02605790154217645,0.02605790154217645,0.7757630237902882,0.7757630237902882,0.7757630237902882,0.00033811209426302946,0.00033811209426302946
qwen3.5:4b,state_202,Gear_Medium,gear,DSUB_Male,DSUB_Male,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Medium/DSUB_Male.json,0.0415397820889723,0.0415397820889723,0.0415397820889723,0.602251002923234,0.602251002923234,0.602251002923234,C,qwen3.5-4b/responses/state_202/Gear_Medium/DSUB_Male.json,0.02605790154217645,0.02605790154217645,0.02605790154217645,0.7757630237902882,0.7757630237902882,0.7757630237902882,-0.015481880546795848,-0.015481880546795848
qwen3.5:4b,state_202,Gear_Small,gear,DSUB_Male,DSUB_Male,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Gear_Small/DSUB_Male.json,0.036724373608314244,0.036724373608314244,0.036724373608314244,0.5645292402498728,0.5645292402498728,0.5645292402498728,C,qwen3.5-4b/responses/state_202/Gear_Small/DSUB_Male.json,0.02605790154217645,0.02605790154217645,0.02605790154217645,0.7757630237902882,0.7757630237902882,0.7757630237902882,-0.010666472066137793,-0.010666472066137793
qwen3.5:4b,state_202,Waterproof_Male,Waterproof_Male,DSUB_Male,DSUB_Male,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/Waterproof_Male/DSUB_Male.json,0.826397303048004,0.826397303048004,0.826397303048004,0.06367401488332662,0.06367401488332662,0.06367401488332662,A,qwen3.5-4b/responses/state_202/Waterproof_Male/DSUB_Male.json,0.8989899178055725,0.8989899178055725,0.8989899178055725,0.04136398534120022,0.04136398534120022,0.04136398534120022,0.07259261475756851,0.07259261475756851
