sample_id,partition,task_index,initial_state_index,target_description,provider,model,predicted_object_id,ground_truth_object_id,correct,raw_log_probability,raw_association_likelihood,association_score,score_type,candidate_scores,association_margin,score_unavailable_reason
task_08_chocolate_pudding_state_35,validation,8,35,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_005,object_007,False,-0.20151196420192719,0.81749379684073,0.8174946604766534,candidate_normalized,"{""object_001"":3.0465179331600517e-06,""object_002"":5.022858917970368e-06,""object_003"":2.5007342035112584e-07,""object_004"":1.947573755948014e-07,""object_005"":0.8174946604766534,""object_006"":8.903230462329069e-05,""object_007"":0.18240771182404586,""none"":8.118703036368352e-08}",0.6350869486526076,
task_08_chocolate_pudding_state_36,validation,8,36,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,,object_007,False,-0.34196627140045166,0.7103721641633709,0.7103722462427191,candidate_normalized,"{""object_001"":4.364676260298892e-06,""object_002"":0.0006477757011344293,""object_003"":2.1730443537509365e-07,""object_004"":5.9069469792367e-07,""object_005"":0.2613313417072857,""object_006"":9.933957380160934e-05,""object_007"":0.027544124099665487,""none"":0.7103722462427191}",0.4490409045354334,
task_08_chocolate_pudding_state_37,validation,8,37,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.00014203863975126296,0.9998579714472587,0.999858059640701,candidate_normalized,"{""object_001"":3.535248006404826e-05,""object_002"":1.0128655119254065e-05,""object_003"":2.3820313695778277e-07,""object_004"":1.1859447175201573e-08,""object_005"":9.609800414906304e-05,""object_006"":1.1859447175201573e-08,""object_007"":0.999858059640701,""none"":9.929793546382323e-08}",0.9997619616365518,
task_08_chocolate_pudding_state_38,validation,8,38,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-6.704273118884885e-07,0.9999993295729128,0.9999993947694609,candidate_normalized,"{""object_001"":2.789468273951443e-10,""object_002"":1.8189618056336805e-09,""object_003"":4.277788146668033e-11,""object_004"":3.775134789347636e-11,""object_005"":2.1024319838281624e-07,""object_006"":2.2897349942871354e-11,""object_007"":0.9999993947694609,""none"":3.927860054563172e-07}",0.9999990019834554,
task_08_chocolate_pudding_state_39,validation,8,39,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-1.9361264946837764e-07,0.9999998063873693,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_08_chocolate_pudding_state_40,test,8,40,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-3.7697225252486533e-06,0.9999962302845802,0.9999962483254946,candidate_normalized,"{""object_001"":2.6465635897192157e-09,""object_002"":1.9555606833822565e-08,""object_003"":1.8189547808525662e-09,""object_004"":4.59903791577874e-10,""object_005"":3.726639021765657e-06,""object_006"":5.21139269986036e-10,""object_007"":0.9999962483254946,""none"":3.331531892103222e-11}",0.9999925216864728,
task_08_chocolate_pudding_state_41,test,8,41,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-2.935296834039036e-06,0.999997064707474,0.9999970907242208,candidate_normalized,"{""object_001"":2.594599667573754e-11,""object_002"":2.172431703932412e-10,""object_003"":1.317646434566766e-10,""object_004"":1.4930890190183504e-10,""object_005"":6.348776061107257e-09,""object_006"":9.056042677148886e-11,""object_007"":0.9999970907242208,""none"":2.9023121799226492e-06}",0.9999941884120409,
task_08_chocolate_pudding_state_42,test,8,42,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.4742439389228821,0.6223554173390231,0.6223554481958653,candidate_normalized,"{""object_001"":0.00016259565729180616,""object_002"":3.5567655618093425e-07,""object_003"":3.748806896769628e-08,""object_004"":3.3083104747869655e-08,""object_005"":0.37747766035192315,""object_006"":1.2414331630004049e-06,""object_007"":0.6223554481958653,""none"":2.6281140266953824e-06}",0.24487778784394215,
task_08_chocolate_pudding_state_43,test,8,43,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-1.9361264946837764e-07,0.9999998063873693,0.9999998336407913,candidate_normalized,"{""object_001"":5.211412628917642e-10,""object_002"":6.691586272377733e-10,""object_003"":9.0560772347447e-11,""object_004"":2.9400778188476476e-11,""object_005"":7.73442211644731e-08,""object_006"":6.224144791343027e-11,""object_007"":0.9999998336407913,""none"":8.764248456618118e-08}",0.9999997459983067,
task_08_chocolate_pudding_state_44,test,8,44,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.001940653775818646,0.9980612280751829,0.9980613365940378,candidate_normalized,"{""object_001"":4.7758403046737806e-06,""object_002"":7.323988315799208e-07,""object_003"":6.463397003258568e-07,""object_004"":3.217938953763081e-08,""object_005"":0.0019267114951213346,""object_006"":1.5504883386217957e-06,""object_007"":0.9980613365940378,""none"":4.214664276113282e-06}",0.9961346250989165,
task_08_chocolate_pudding_state_45,test,8,45,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-4.024604277219623e-05,0.9999597547670889,0.999959841359042,candidate_normalized,"{""object_001"":5.905067979969606e-10,""object_002"":9.23708046617712e-09,""object_003"":4.944252885670825e-09,""object_004"":1.250102901169463e-09,""object_005"":3.535608770705771e-05,""object_006"":1.6051638985766741e-09,""object_007"":0.999959841359042,""none"":4.784926143973176e-06}",0.9999244852713349,
task_08_chocolate_pudding_state_46,test,8,46,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.0010797296417877078,0.9989208530565242,0.9989208690063072,candidate_normalized,"{""object_001"":0.0007094081378623605,""object_002"":0.00015829035141182803,""object_003"":1.9925814591769545e-06,""object_004"":2.5082898837756197e-08,""object_005"":0.00020324883442922152,""object_006"":2.842264801643513e-08,""object_007"":0.9989208690063072,""none"":6.137582983398532e-06}",0.9982114608684448,
task_08_chocolate_pudding_state_47,test,8,47,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.0067156096920371056,0.9933068896210222,0.9933069590338333,candidate_normalized,"{""object_001"":2.978888164129998e-09,""object_002"":2.628859577990635e-09,""object_003"":1.4071271330910971e-09,""object_004"":5.176531433787265e-10,""object_005"":1.8429728471657362e-07,""object_006"":5.86577858644784e-10,""object_007"":0.9933069590338333,""none"":0.006692848549776109}",0.9866141104840571,
task_08_chocolate_pudding_state_48,test,8,48,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.00027802068507298827,0.9997220179590963,0.9997220933287251,candidate_normalized,"{""object_001"":1.1029489311169461e-09,""object_002"":1.955023758836065e-08,""object_003"":1.6047812255374785e-09,""object_004"":6.689723428197052e-10,""object_005"":0.0002611858336354858,""object_006"":8.589774912416466e-10,""object_007"":0.9997220933287251,""none"":1.669705172180755e-05}",0.9994609074950896,
task_08_chocolate_pudding_state_49,test,8,49,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.39443472027778625,0.6740609645688512,0.6740610075767386,candidate_normalized,"{""object_001"":6.0259533042014376e-06,""object_002"":3.929415152425315e-05,""object_003"":2.0619678310373966e-07,""object_004"":9.740055650936507e-08,""object_005"":0.007488139828224919,""object_006"":1.3445719258134266e-06,""object_007"":0.6740610075767386,""none"":0.31840388432094263}",0.35565712325579596,
task_09_orange_juice_state_00,calibration,9,0,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_01,calibration,9,1,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_02,calibration,9,2,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_03,calibration,9,3,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,-1.2664456789934775e-06,0.9999987335551229,0.9999987859739333,candidate_normalized,"{""object_001"":1.2098660495898532e-06,""object_002"":2.061149786684178e-09,""object_003"":0.9999987859739333,""object_004"":6.691573638421546e-10,""object_005"":4.599046819927426e-10,""object_006"":1.4930918975860107e-10,""object_007"":7.58254631696013e-10,""none"":6.22413303993321e-11}",0.9999975761078838,
task_09_orange_juice_state_04,calibration,9,4,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_05,calibration,9,5,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_06,calibration,9,6,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,0.9999999950367235,candidate_normalized,"{""object_001"":3.850741895992376e-09,""object_002"":1.317651417847563e-10,""object_003"":0.9999999950367235,""object_004"":7.58256037518833e-10,""object_005"":2.594609480235451e-11,""object_006"":9.545034856471441e-12,""object_007"":1.6918979108509104e-10,""none"":1.7832472784152422e-11}",0.9999999911859816,
task_09_orange_juice_state_07,calibration,9,7,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_08,calibration,9,8,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_09,calibration,9,9,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_10,calibration,9,10,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_11,calibration,9,11,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_12,calibration,9,12,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_13,calibration,9,13,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_14,calibration,9,14,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_15,calibration,9,15,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_16,calibration,9,16,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_17,calibration,9,17,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_18,calibration,9,18,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,-1.9361264946837764e-07,0.9999998063873693,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_19,calibration,9,19,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_20,calibration,9,20,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,0.9999999707644123,candidate_normalized,"{""object_001"":2.5109990756281564e-08,""object_002"":1.1032559971431168e-09,""object_003"":0.9999999707644123,""object_004"":1.4166087414449405e-09,""object_005"":1.4930946285585528e-10,""object_006"":2.2897347725893765e-11,""object_007"":9.7362000023668e-10,""none"":4.599055231915064e-10}",0.9999999456544215,
task_09_orange_juice_state_21,calibration,9,21,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_22,calibration,9,22,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_23,calibration,9,23,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,0.999999995240737,candidate_normalized,"{""object_001"":2.9989607997040708e-09,""object_002"":3.581747900241924e-10,""object_003"":0.999999995240737,""object_004"":7.582560364314566e-10,""object_005"":1.6918979084246454e-10,""object_006"":1.3887943748481426e-11,""object_007"":3.581747900241924e-10,""none"":1.0261879545632248e-10}",0.9999999922417763,
task_09_orange_juice_state_24,calibration,9,24,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_25,calibration,9,25,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_26,calibration,9,26,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_27,calibration,9,27,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_28,calibration,9,28,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_29,calibration,9,29,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_30,validation,9,30,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_31,validation,9,31,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_32,validation,9,32,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_33,validation,9,33,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_34,validation,9,34,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_35,validation,9,35,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_36,validation,9,36,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_37,validation,9,37,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,-1.9361264946837764e-07,0.9999998063873693,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_38,validation,9,38,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_39,validation,9,39,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_40,test,9,40,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_41,test,9,41,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_42,test,9,42,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_43,test,9,43,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_44,test,9,44,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,-7.896309739408025e-07,0.9999992103693378,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_45,test,9,45,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_46,test,9,46,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_47,test,9,47,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_48,test,9,48,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_09_orange_juice_state_49,test,9,49,orange juice,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,0.9999999822378932,candidate_normalized,"{""object_001"":1.7257827651337968e-08,""object_002"":9.056076813029724e-11,""object_003"":0.9999999822378932,""object_004"":1.9171714763629586e-10,""object_005"":2.940077681936841e-11,""object_006"":5.789356215806469e-12,""object_007"":1.1628232803406686e-10,""none"":7.052879713542342e-11}",0.9999999649800656,
