sample_id,cohort,partition,target_description,ground_truth_object_id,initial_state_index,input_sha256,localization_sha256,condition,model,provider,generated_output_text,choice,predicted_object_id,explanation,explanation_word_count,format_valid,decision_tokens,decision_token_count,output_token_count,raw_log_probability,raw_sequence_likelihood,decision_character_span,candidate_map,correct,image_sha256,request_sha256,response_path,response_sha256,score_type,score_unavailable_reason,system_fingerprint,finish_reason,usage
task_06_butter_state_02,additional_states,calibration,butter,object_007,2,bf90af5dd1163ce7f6612eac1e9be3b43f3287a32ec094f3b896908b39cddd66,db62e72c8ed6c2fd3a89397865ffcdddf37aeec59df4c01ebc1275ef2f183079,label_only,gpt-5.2-2025-12-11,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":-0.00054931640625}]",1,1,-0.00054931640625,0.999450834440385,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,d3d1cebe66853fdccd9fb7e2bd86a78d7739f2e4d1f51f10b514c47eaa2b2e51,8bcdd5ff962b9c7e24d43c4697449aebbb7c6d60d21e50a7576b34df3b9d4152,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_06_butter_state_02_label_only.json,60370ab393d15052e9e16db951ac9745ec83b54d097d991f1ba1661d049b9798,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2610,""total_tokens"":2614,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_06_butter_state_02,additional_states,calibration,butter,object_007,2,bf90af5dd1163ce7f6612eac1e9be3b43f3287a32ec094f3b896908b39cddd66,db62e72c8ed6c2fd3a89397865ffcdddf37aeec59df4c01ebc1275ef2f183079,label_then_evidence,gpt-5.2-2025-12-11,openai,"G
Small rectangular butter package with colorful wrapper, unlike the larger candy bar box in F.",G,object_007,"Small rectangular butter package with colorful wrapper, unlike the larger candy bar box in F.",15,True,"[{""index"":0,""token"":""G"",""logprob"":-0.011058807373046875}]",1,19,-0.011058807373046875,0.9890021164487924,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,d3d1cebe66853fdccd9fb7e2bd86a78d7739f2e4d1f51f10b514c47eaa2b2e51,040719bb2703b3fdd560cc241855573e86d82e367b7fa06828145e03e19508b0,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_06_butter_state_02_label_then_evidence.json,30eab4434b4279e1800df68b4c014fb0f75a88d65adb9acbbd0655c541da4e7f,raw_label_likelihood,,,stop,"{""completion_tokens"":22,""prompt_tokens"":2638,""total_tokens"":2660,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_07_milk_state_01,additional_states,calibration,milk,object_002,1,dbe4f12ac9bcbda9e839c90343168fab443c3f7873a784742fe2a26925ae94ea,ca31b608110b1c7842eff57443ec2c9cbfba4c6fb6b4b78dea1732fd75dbe5e0,label_only,gpt-5.2-2025-12-11,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":-3.814697265625e-06}]",1,1,-3.814697265625e-06,0.9999961853100103,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f5e257a87d46f40271158463ff9ab8e6b1d3a6c926f63c7ddce0daa06e0b0c6e,6f1862b137e1ee0b0c5e6738ef7e0c6b567b6db9a9e507456061ff5afaf23f84,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_07_milk_state_01_label_only.json,dca15c92dd52dc2515c151edd54b1b0ab8550673f2e8658a250e59b01e6fd772,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2609,""total_tokens"":2613,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_07_milk_state_01,additional_states,calibration,milk,object_002,1,dbe4f12ac9bcbda9e839c90343168fab443c3f7873a784742fe2a26925ae94ea,ca31b608110b1c7842eff57443ec2c9cbfba4c6fb6b4b78dea1732fd75dbe5e0,label_then_evidence,gpt-5.2-2025-12-11,openai,"B
The carton clearly shows the word “Milk” on the front label.",B,object_002,The carton clearly shows the word “Milk” on the front label.,11,True,"[{""index"":0,""token"":""B"",""logprob"":-1.52587890625e-05}]",1,16,-1.52587890625e-05,0.9999847413273523,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f5e257a87d46f40271158463ff9ab8e6b1d3a6c926f63c7ddce0daa06e0b0c6e,d33ffa23ce882f787f2df0399bcdfea8084605074be26e040ce4b62004f86b22,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_07_milk_state_01_label_then_evidence.json,4c81c9a6efe293b4581be65cf784b5fb86cf5b73b01e43b90ac049862834d14d,raw_label_likelihood,,,stop,"{""completion_tokens"":19,""prompt_tokens"":2637,""total_tokens"":2656,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_07_milk_state_02,additional_states,calibration,milk,object_002,2,147eb1ee4a701e398c28402d91050925a73502c076633af01ac67a977c0fd0d8,bf65c08e835b8fde8c6eb770725f17de42b82faee2f66498a2955a242f2429bd,label_only,gpt-5.2-2025-12-11,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":1.9073486328125e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,c9a0eaa69c1ce9e8070d87e9df67df3eda23d13e966180c61aa48d4281ff2be8,bb346249d019b4b7ff0bc18d0f37277d2063224dadf84e55fb0cb7d8222bf049,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_07_milk_state_02_label_only.json,3a39c42c1ece672714191a1f0d463ce2e567fcee054d545c10496bdc10e54a65,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2610,""total_tokens"":2614,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_07_milk_state_02,additional_states,calibration,milk,object_002,2,147eb1ee4a701e398c28402d91050925a73502c076633af01ac67a977c0fd0d8,bf65c08e835b8fde8c6eb770725f17de42b82faee2f66498a2955a242f2429bd,label_then_evidence,gpt-5.2-2025-12-11,openai,"B
The carton clearly shows the word “Milk” on its front label.",B,object_002,The carton clearly shows the word “Milk” on its front label.,11,True,"[{""index"":0,""token"":""B"",""logprob"":-3.4332275390625e-05}]",1,16,-3.4332275390625e-05,0.9999656683139552,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,c9a0eaa69c1ce9e8070d87e9df67df3eda23d13e966180c61aa48d4281ff2be8,71240f1a50e8aca0f48942d18a272bf29478c863d8394946a765d0c5de70cdf5,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_07_milk_state_02_label_then_evidence.json,9cf0225421c33e2befdd0245807087dd389f9fe6fd6ed96533328a0b3d04d452,raw_label_likelihood,,,stop,"{""completion_tokens"":19,""prompt_tokens"":2638,""total_tokens"":2657,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_08_chocolate_pudding_state_01,additional_states,calibration,chocolate pudding,object_007,1,0641cb2c1684298a605801efec39e83e99856701b60c2ca77a1d72460a238d44,020ea83907f29e9f0725cecfab02a97b3583b30869b7d32f47e293fd45940cfe,label_only,gpt-5.2-2025-12-11,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":5.7220458984375e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,bc6bed4a2fcdc25310558552d09914cd36119c56882cd21ac4e5a6bcde1bbfd2,4352e89d1136ad33d870d4752bf711e90827b482651684af173b8e369d82fc9c,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_08_chocolate_pudding_state_01_label_only.json,8a5e8cf3b900391e3064c8a67b929b5320d195f1a62238c2cbc9eeb5595fe966,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2609,""total_tokens"":2613,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_08_chocolate_pudding_state_01,additional_states,calibration,chocolate pudding,object_007,1,0641cb2c1684298a605801efec39e83e99856701b60c2ca77a1d72460a238d44,020ea83907f29e9f0725cecfab02a97b3583b30869b7d32f47e293fd45940cfe,label_then_evidence,gpt-5.2-2025-12-11,openai,"G
Brown rectangular dessert box behind the ketchup bottle, matching packaged chocolate pudding.",G,object_007,"Brown rectangular dessert box behind the ketchup bottle, matching packaged chocolate pudding.",12,True,"[{""index"":0,""token"":""G"",""logprob"":-0.005298614501953125}]",1,16,-0.005298614501953125,0.9947153983952958,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,bc6bed4a2fcdc25310558552d09914cd36119c56882cd21ac4e5a6bcde1bbfd2,eb37c55c3e09f7e6ac12b049b59cf2d29db35428f983352be8b867196c902802,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_08_chocolate_pudding_state_01_label_then_evidence.json,099380a1250dd7cc3859c69c8539040213796a0cc03cd2b00292696857895cdb,raw_label_likelihood,,,stop,"{""completion_tokens"":19,""prompt_tokens"":2637,""total_tokens"":2656,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_08_chocolate_pudding_state_02,additional_states,calibration,chocolate pudding,object_007,2,e2a34192ab3e856888dc235442abf66a123b9cd2397c8871e6e8d26a11a782a1,6bd6762f07a5df3f458a2df4b73a85762555df54196b7945481d9273583b4ea5,label_only,gpt-5.2-2025-12-11,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":3.814697265625e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,6627929eaaf4ed662e960023dea196052b513e096608c7bd16509294c6954b26,90e5b8bc8babbd49071c44096ef78e69ba54041b9546b7daa1b6b5d192081297,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_08_chocolate_pudding_state_02_label_only.json,3501b5a8b5f6d27fa5408de103da0b153535029baec5a61af8771572848afb27,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2610,""total_tokens"":2614,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_08_chocolate_pudding_state_02,additional_states,calibration,chocolate pudding,object_007,2,e2a34192ab3e856888dc235442abf66a123b9cd2397c8871e6e8d26a11a782a1,6bd6762f07a5df3f458a2df4b73a85762555df54196b7945481d9273583b4ea5,label_then_evidence,gpt-5.2-2025-12-11,openai,"G
Boxed dessert package behind the ketchup bottle, consistent with chocolate pudding packaging.",G,object_007,"Boxed dessert package behind the ketchup bottle, consistent with chocolate pudding packaging.",12,True,"[{""index"":0,""token"":""G"",""logprob"":-3.814697265625e-06}]",1,17,-3.814697265625e-06,0.9999961853100103,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,6627929eaaf4ed662e960023dea196052b513e096608c7bd16509294c6954b26,9365aa88994b9fc384cdf8757dc787388d757f66cdbfb73f0a5582a66bca754f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_08_chocolate_pudding_state_02_label_then_evidence.json,e38c99e014aa2cbe62e93cbae73487f1ed47b5660065b49c2c05b2a8a9aaf09b,raw_label_likelihood,,,stop,"{""completion_tokens"":20,""prompt_tokens"":2638,""total_tokens"":2658,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_09_orange_juice_state_01,additional_states,calibration,orange juice,object_003,1,cadb6a34320dfc780f66508542523d0ed23ca9f8f66177a85c602668f591bb69,5ad400a9b38fac46d433914875259b2263dcd76ef5321205fdadfa1455eaf558,label_only,gpt-5.2-2025-12-11,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":4.1961669921875e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f3b92587e2d4ec92e903d88d70b26697ee66e8b9c6695a116be0555a36516481,9e4ada4841e37c7c29bef0084dd5041ac05eb39347d8f681900d4661f512629f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_09_orange_juice_state_01_label_only.json,12d8ad4f8fab9a2db3c4ff3bda8ce80a4f646b76371ea3a36733824421c4a0b1,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2613,""total_tokens"":2617,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_09_orange_juice_state_01,additional_states,calibration,orange juice,object_003,1,cadb6a34320dfc780f66508542523d0ed23ca9f8f66177a85c602668f591bb69,5ad400a9b38fac46d433914875259b2263dcd76ef5321205fdadfa1455eaf558,label_then_evidence,gpt-5.2-2025-12-11,openai,"C
Rectangular carton labeled “ORANGE JUICE” with an orange slice graphic on the front.",C,object_003,Rectangular carton labeled “ORANGE JUICE” with an orange slice graphic on the front.,13,True,"[{""index"":0,""token"":""C"",""logprob"":-6.103515625e-05}]",1,21,-6.103515625e-05,0.9999389667063573,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f3b92587e2d4ec92e903d88d70b26697ee66e8b9c6695a116be0555a36516481,550578ced94ec50a102aafbc2bc51a23023fba7aa31a46683155ff78db5f7788,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_09_orange_juice_state_01_label_then_evidence.json,43d75ab8d95d0c322b89a16ca88bb9a9a49836cc258debfb11007b1ed958a82a,raw_label_likelihood,,,stop,"{""completion_tokens"":24,""prompt_tokens"":2641,""total_tokens"":2665,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_09_orange_juice_state_02,additional_states,calibration,orange juice,object_003,2,aba0f99ed963fba579ed7b2b05007c6347a371985597bbf884478e28428a8521,fa918e4901d228a9bad0a26ec67a6efa7c14050627a291990bcf78cec62647e3,label_only,gpt-5.2-2025-12-11,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":1.9073486328125e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,aed07073acc9d99f352fe839dc342918321c87b57e0dcf581503b86df1a51b74,06f66d229a80feb806be1b739ccf7a401eb3ef7b7b20c4fe0b9e746909a065a3,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_09_orange_juice_state_02_label_only.json,02f6e3db786e71d98e7612e5f784be27cde798464c760731fc72aa44c151548f,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2613,""total_tokens"":2617,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_09_orange_juice_state_02,additional_states,calibration,orange juice,object_003,2,aba0f99ed963fba579ed7b2b05007c6347a371985597bbf884478e28428a8521,fa918e4901d228a9bad0a26ec67a6efa7c14050627a291990bcf78cec62647e3,label_then_evidence,gpt-5.2-2025-12-11,openai,"C
The carton labeled ORANGE JUICE matches the target orange juice.",C,object_003,The carton labeled ORANGE JUICE matches the target orange juice.,10,True,"[{""index"":0,""token"":""C"",""logprob"":-4.1961669921875e-05}]",1,15,-4.1961669921875e-05,0.9999580392104567,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,aed07073acc9d99f352fe839dc342918321c87b57e0dcf581503b86df1a51b74,f9a16d6660420e4e26018135d192fc4c6c7cf148639d1f740a1a6162fb70a05c,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_09_orange_juice_state_02_label_then_evidence.json,04d5b180df5801fd8eece59d0aecac51f536b8b4b348a6e0495ec769556a0fa7,raw_label_likelihood,,,stop,"{""completion_tokens"":18,""prompt_tokens"":2641,""total_tokens"":2659,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
